Id,Name,Description,Add,Zipcode,Region,Town,Tel,Opentime,Website,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Px,Py,Class,Map,Parkinginfo
C3_371020000A_000371,吧薩啤酒屋,創意充滿驚奇吧薩料理 金門人於清末、民初時，大批前往南洋(即現在的新加坡、馬來西亞、菲律賓、汶萊等國)，從前南洋地區稱市集為「ＢＡＲ　ＳＡ」，而模範街於民國初年即稱「吧薩」。 走入店內映入眼前是熱鬧的異國風情，點上一杯戰地調酒配美味串烤，沉浸在這個異鄉的城市裡，你會發現原來心情也可以這麼輕鬆、自在。 【特別推薦】戰地調酒:以金門特產高梁酒為基酒，調製各式戰地風情獨特口味調酒。 美味串燒:４０多種串燒，內容豐富、任君挑選，搭配獨特醬汁燒烤而成，好吃、夠味。,金門縣金城鎮模範街13號,893,金門縣,金城鎮,886-82-372305,AM11:00-PM11:00,,,,,,,,118.319250,24.431780,02,,
C3_371020000A_000372,老爹牛肉麵,堅持做媽媽的味道，親切的老闆娘把每位客人都當作自己小孩一樣，只把最新鮮最美味最衛生的美食端到客人面前，看起來不怎麼華麗的店面，想不到每次一到吃飯時間，都高朋滿座，往往都要等上一段時間，但為了要嚐上這種美味的客人，就算等待也值得。店裡採用的麵條是渾圓有彈性的日本拉麵，香Q滑嫩的麵條，會一口接一口唷!蔥油餅也挺有名氣的，餅皮酥脆不乾硬，裡層有濕潤度有層次，有足夠的蔥花香氣。最值得一嚐的，是牛肉料理；正統的金門酒糟黃牛肉，加上特製的酸菜，一湯匙辣椒，哇！幸福滿分。,金門縣金湖鎮新市里武德新莊26號,891,金門縣,金湖鎮,886-82-334504,暫無資料,,,,,,,,118.413690,24.440340,03,,
C3_371020000A_000373,高坑牛肉店,全牛大餐　任君挑選 想到金門的牛肉大餐，你一定會想到高坑牛肉，尤聞名遐邇的「全牛大餐」更是讓你大開眼界，一頭牛從頭到腳、由內而外都可以烹調食用，全金門僅有高坑牛肉店有做全牛大餐，更有許多創意的吃法！只有來金門才有口服吃到的生牛肉片，也是老闆最大的驕傲，之所以敢供應生牛肉，不外乎牛肉當天是由牧場直接供應，才能有百分之百的新鮮度！主力商品－全牛大餐、水晶牛肉凍、紅燒牛鞭、麻辣牛筋、清燉牛尾湯等，皆具商品特色且有３１年產品歷史為媒體採訪對象，生意非常興隆。,金門縣金沙鎮高坑38號,890,金門縣,金沙鎮,886-82-352549,10:00-14:30 16:30-20:30,,,,,,,,118.394070,24.467050,03,,
C3_371020000A_000374,喜相逢小吃店,喜相逢民國77年就成立了，店裏最出名的就是燒餅跟刀削麵。為金門的阿兵哥們必到的店家。 白底黑字招牌到淺藍綠色的店門，古味十足。老闆用一把刀，抓準角度開始削麵糰製作麵條，熟練技術讓一片一片的麵條進入滾水中。刀削麵則從近午賣到晚上七、八點左右，口味方面有牛肉麵、牛肉湯麵以及榨醬麵。厚實的手工刀削麵，吃起來很Q、湯頭又好，是街上生意最好的一家麵店。除了有招牌的刀削牛肉麵以及刀削系列外，還提供各種小菜，如海帶、豬耳朵、牛肚等。燒餅有鹹、甜兩種口味，鹹的包絞肉、蔥；甜的包糖，一律10元，從近午開始，賣完為止。,金門縣金湖鎮復興路5號,891,金門縣,金湖鎮,886-82-333064,11:00~20:00,,,,,,,,118.416780,24.440510,03,,
C3_371020000A_000375,金門牛家莊,店名叫「牛家莊」，牛肉料理自是非凡！年輕老闆喜歡創新，當金門有名的油條遇到牛肉時，樸實又嚼勁，幻化出美妙的滋味。老闆堅持以金門牛肉烹製美食佳餚；店內料理物超所值，前往用餐的顧客每回都能有不同的驚豔享受，本店亦是部落客們推薦平民牛肉餐的熱門餐館！招牌牛肉麵、各式牛料理、合菜,金門縣金城鎮民族路318弄5號,893,金門縣,金城鎮,886-82-320099,10:00-14:30 ; 17:00-21:30,,,,,,,,118.314130,24.430900,03,,
C3_371020000A_001015,九八餐廳,以「環境高尚，消費平價」為宗旨，負責人為從事餐飲業三十餘年之師傅，提供道地特色菜餚，平易近人之價格，深受學生族群喜愛；永續經營之理念，給予消費者賓至如歸之感受，成為工商筵席好所在。招牌餐點紹興醉雞，採用放山土雞，肉質香Q彈牙，搭配五種中藥材及紹興酒，經過24小時浸泡，香味四溢，令人垂涎欲滴，值得光顧品嚐。高粱鹹豬肉是精選上等五花肉，以金門高粱酒搭配中藥材浸泡一週，不加任何防腐劑，食用時加以燒烤、油炸，佐以薑醋汁、蒜苗，滿口生香。,金門縣金城鎮民權路90-2號,893,金門縣,金城鎮,886-82-311622,11:00～14:00、17:00～01:00,,,,,,,,118.314470,24.433530,03,,
C3_371020000A_001016,大石館,大石館為複合式餐廳，位在金城車站旁，交通十分便利。店內裝潢設計簡潔，整面的落地窗顯得寬敞明亮，讓用餐的人能夠輕鬆自在。店內所有餐點都是採用當季新鮮食材，調味上絕不添加味精，讓顧客吃的美味健康又安心!來到大石館各式各樣的餐點應有盡有，中式、韓式、義式、素食、排餐、小火鍋料理任您選擇，並提供茶飲，冰淇淋無限供應!優質食材，平價消費，老少咸宜 。,金門縣金城鎮民生路1號2樓,893,金門縣,金城鎮,886-82-323323,11:00～14:30，17:00～21:00,,,,,,,,118.319990,24.434300,01,,
C3_371020000A_001017,吉祥餐飲,位於金城鎮熱鬧的中興街，離公共汽車站步行約5分鐘，交通極為便利。開業已超過十年，主要以在地小吃為主，店內餐點應有盡有，價位平易近人，深受學生族群喜愛，肉燥飯是本店招牌之一，獨特醬料經過細火慢燉，濃郁香氣令人垂涎三尺，搭配兩樣青菜，經濟實惠。湯頭新鮮的蚵仔麵線，鮮美的在地海蚵，是饕客最愛，值得品嚐。手工水餃，皮Q料實在，是學生族的首選 。,金門縣金城鎮中興路143號,893,金門縣,金城鎮,886-82-321369,10:00～22:00,,,,,,,,118.318780,24.434220,03,,
C3_371020000A_001018,巧味香,座落在金門貞節牌坊附近的小吃店「巧味香」，已傳到第二代。巧味香用自製香噴噴的蒜蓉醬當豆腐配醬，滑嫩的豆腐加上濃郁的醬汁，絕配的味道是巧味香的獨門秘方。還有店裡俗擱大碗的肉羹麵，料多實在、香濃味美讓人意猶未盡。另外，到了巧味香一定不能錯過店裡的蚵仔麵線，鮮甜的海蚵再加上滑順的麵線，保證讓您食指大動、回味無窮，小吃店老味道，家傳的手藝值得細細品嘗 。,金門縣金城鎮莒光路一段39號,893,金門縣,金城鎮,886-82-327652,7:00～19:00,,,,,,,,118.318700,24.431540,03,,
C3_371020000A_001019,金山找咖啡,氣氛感極佳的裝潢設計，一開店就引來不少年輕群客，輕食餐飲更是讓客人回流率提高許多。年輕老闆自行創業，店裡擺設許多廣泛的書籍，一個悠閒的下午，點一杯咖啡，閱讀自己喜歡的書籍，是安靜而且舒服的，那是多麼享受的人生呢！甜點中妝點進口草莓，是為了讓客人吃到更健康更新鮮的口感；鬆餅特製2.5cm厚，口感上層酥脆，下層較為細緻(類似蛋糕)，呈現截然不同的口感，有別於一般咖啡店，以輕食為訴求，店內提供wi-fi服務，讓客人更舒適方便的喝杯下午茶的好地方。而燻雞三明治食材新鮮，是現點現做之美味輕食，搭配柔軟細密的土司，無論早午餐、下午茶，皆是首選 。,金門縣金城鎮金山路2巷1弄7號,893,金門縣,金城鎮,886-82-375737,11:00～23:00,,,,,,,,118.324380,24.428510,05,,
C3_371020000A_001020,金大美食館,已開業30多年老店，位於學區內，用餐環境簡潔明亮，簡餐菜色變化多，價格平易近人，提供外送服務，以客為尊的經營理念，深受民眾喜愛。店裡簡餐食材有別於一般加盟店，皆以當日現宰之豬肉、黃牛肉、雞肉，新鮮而遵循古法自行醃製而成，口味道地，搭配三樣配菜，份量足夠；海鮮粥之食材十分豐富，更採用本地野生蛤仔、海蝦、手工魚丸，搭配清燉豚骨高湯，口感清爽，尤為女顧客喜愛 。,金門縣金城鎮光前路84-2號,893,金門縣,金城鎮,886-82-329089,11:00～14:00，17:00～21:00,,,,,,,,118.316490,24.432340,03,,
C3_371020000A_001021,金水食堂,緊鄰著得月樓的金水食堂，是由傳統閩南式建築改裝而成的餐廳，每間包廂都獨具特色。雞捲是金水食堂的拿手好菜，它是先將雞肉打成泥，再加上多種食材搭配而成，用料豐富，是每個人到此必點的菜色。一口咬下去，清脆的聲音加上肉的鮮嫩，吃起來的口感層次豐富。來金門不妨來此體驗金門古色古香的閩式建築及道地家鄉菜色喔！用起餐來，別有一番思古情懷，令人難忘 。,金門縣金城鎮前水頭48號,893,金門縣,金城鎮,886-919-138291,9:00～19:00,,,,,,,,118.293840,24.410170,03,,
C3_371020000A_001022,金許園,老闆在台灣學習廚藝十多年，希望用輕淡的麵食口味來滿足食客的味蕾。多樣化、樸實清淡是本店的料理特色；源自鼎泰豐的小湯包，皮薄、汁多、味濃，除了燙口外，實在挑不出它的毛病；厚實的蔥麵餅，紮實的體現老闆對美食的堅持，一口咬下，齒頰留香。來到金門的許多背包客，對金許園有著極高評價；網路的口語相傳、熟客間的吃好鬥相報，都是金許園好手藝、好料理的最佳佐證。,金門縣金城鎮浯江北提路88-1號,893,金門縣,金城鎮,886-82-371626,11:30～14:00，17:00～21:30,,,,,,,,118.316270,24.429330,03,,
C3_371020000A_001023,東門餐廳,民國99年以牛肉麵起家，100年改為餐廳。因應大眾需求，老闆想讓客人在用餐時，不僅可以嚐到廚師的拿手料理，也可以感受店家對食材品質與新鮮的講究。菜色多樣化是東門餐廳的特色，不管是麵食、牛肉料理、創意菜均有絕妙之處。店內用餐環境清淨、寬敞，宴會、餐聚兩相宜。用經濟實惠的價位遍嚐全方位的料理，老闆希望以企業家的寬宏視野來經營餐飲，更希望他的用心能得到消費者支持的掌聲。,金門縣金城鎮民族路115巷22號,893,金門縣,金城鎮,886-82-371850,11:00～14:00，17:00～20:00,,,,,,,,118.319190,24.430450,03,,
C3_371020000A_001024,周師傅燒肉飯,加盟連鎖式餐廳，配菜以金門當地時蔬為主，主要食材皆由中央廚房醃製、調味、配送，店家再以炭火燒烤方式烹調。醬料係利用多種藥材精燉而成，不添加任何人工調味料或色素，能讓顧客品嚐到肉質的香氣，也給消費者一個快速取餐、價格便宜的選擇，單價最高75元。各式的餐點都份量十足，所以來此用餐的客層廣泛。招牌燒雞腿飯裡有一整支的雞腿加上三樣配菜，當餐點送上來時就能聞到炭火燒烤的香氣，吃到嘴裡，那炭火燒烤過的香氣配上軟嫩的雞腿肉，更是心滿意足。而湯品裡的用料很實在，尤其紫菜蛋花湯，它是用一般家庭的料理方式，除了有滿滿的料，更有媽媽的味道 。,金門縣金城鎮中興路161巷12號,893,金門縣,金城鎮,886-82-375310,9:00～14:00，16:30～20:30,,,,,,,,118.318570,24.434860,03,,
C3_371020000A_001025,檸檬香茅健康火鍋,位於金門縣文化局旁，秘製出十多種火鍋湯底，挑動顧客的味蕾。舒適的用餐環境，讓顧客在夏天吃火鍋也是一種享受；無限暢飲的檸檬香茅茶，是異於其他店家的私房飲品，聚餐、宴客倆相宜。以檸檬香茅為主的海鮮專區，養生食材大躍進；以素食新鮮為號召的健康火鍋，讓你在吃火鍋時，仍可以保持美好身材。。,金門縣金城鎮環島北路40號,893,金門縣,金城鎮,886-82-372234,11:00～14:30，17:00～22:00,,,,,,,,118.323400,24.442310,03,,
C3_371020000A_001027,戀戀紅樓,來到金門著名的老街模範街一定要來最具金門懷舊餐廳Jessicas戀戀紅樓，才不虛此行。一間充滿創意的金門懷舊餐廳又稱『國共餐廳-戀戀紅樓』，從門口、牆壁擺設、復古掛畫、洗手間、一直到二樓每個擺設都是滿滿的懷舊創意，各式古董裝潢讓你有如進入另一個年代。其中特別的餐點就是毛澤東奶茶，灑上玫瑰花瓣的特調奶茶加上一杯高粱酒，相當好喝且特別。蔣介石一條根養生鍋、蜜汁雞腿餐醬料鮮甜可口、香蒜雞腿排餐、古早味焢肉飯以及濃郁的咖哩雞飯等，在這裡不僅可嚐到美食更可享受別出心裁的創意復古氣氛,金門縣金城鎮模範街22-24號,893,金門縣,金城鎮,886-82-312606,11:30～22:00,,,,,,,,118.318980,24.432150,03,,
C3_371020000A_001028,巴布義式咖啡館,民國八十幾年7-11進駐金門，雜貨店生存不易，故轉型經營義式咖啡店。除了義式咖啡外，還販售豆漿、豆花，近期又加入高粱酸白菜水餃。豆花及其配料全都由店家自己製作，而高粱酸白菜水餃是加入金門特產高粱酸白菜製做而成，完全不加調味料，每顆水餃都飽滿圓潤，特殊的風味值得嚐鮮的饕客一試 。,金門縣金湖鎮新市里復興路92號,891,金門縣,金湖鎮,886-82-332218,09:00～20:00,,,,,,,,118.415100,24.444600,03,,
C3_371020000A_001029,好口味海鮮館,本店位於環島南路與市港路〈新市至漁港〉路口，提供金門在地美味的海鮮料理。好口味海鮮館興業已十年，黃廚師是位美食專家，同時也是金湖地區頗負盛名的女廚師，專習廚藝四十餘年，精研各式料理，贏得口碑及讚譽亦如其店名－好口味(閩南語)。好口味的海鮮快炒，爽口、風味獨特，搭配特調的糖醋醬，真是非吃不可。金門特有的海鮮「怪」菜，也是店內頗受顧客青睞的菜色之一，想嚐「鮮」的，要快 。,金門縣金湖鎮新湖里市港路28號,891,金門縣,金湖鎮,886-82-331196,9:30～22:00,,,,,,,,118.409800,24.438900,03,,
C3_371020000A_001030,阿芬海產店,從老字號的新新小吃到新海霸王，數十年的海產料理經驗，都是阿芬累積名氣的根底。無師自通的老闆兼大廚，滿足過無數張挑剔的嘴；眾多美食家、演藝明星都曾是座上嘉賓。復國墩的美景，加上內容豐富的魚、蝦類海產料理，光想的，都叫人感動莫名。店內另有一道「軟殼蟹」的招牌菜，更是叫人垂涎不已，難以忘懷。雖然地處偏遠海邊，但只要來到金門，卻是絕對不能錯過海產餐廳 。,金門縣金湖鎮溪湖里復國墩25號,891,金門縣,金湖鎮,886-82-331139,10:00～14:00，17:00～21:00,,,,,,,,118.470200,24.451500,03,,
C3_371020000A_001032,紅龍,老闆兼大廚十幾年來以辦外燴為主，打理宴會酒席時，有實力的總舖師總能以最道地的在地菜色，抓住您的胃。老闆強調使用在地新鮮食材，所有訂桌，都要事先預約。寬敞、乾淨、明亮的廚房，大方氣派的宴客大廳，讓每一位來到紅龍餐廳可以感受到舒適、寬敞的用餐環境。紅龍的料理特別講究排盤，讓您在大啖美食的同時，也能感受到老闆迎賓的熱情與用心  。,金門縣金湖鎮湖前5-10號,891,金門縣,金湖鎮,886-82-332511,10:00～21:00,,,,,,,,118.414880,24.441070,03,,
C3_371020000A_001033,新天地海產餐廳,本店位於金門最東邊的海岸復國墩，與阿芬海產店毗鄰，卻同樣享有盛名。本店自然以海鮮料理為特色，料鮮味美味，自然不在話下。尋常的海產粥粥裡，有最熟悉的鮮蝦、海蚵、魚丸和芋頭與蔥花，但清甜順口的感覺就是與別處不一樣；火候拿捏到恰好的烤明蝦，蝦肉鮮甜、彈牙的滋味，令人回味無窮；新鮮的紅魽生魚片滑順鮮甜，入口即化；搭配魚翅炒時蔬、軟殼蟹，再來一杯生啤酒，甜蜜的好滋味，彷彿置身天堂。,金門縣金湖鎮溪湖村復國墩31-1號,891,金門縣,金湖鎮,886-82-330656,11:00～13:30，17:00～20:00,,,,,,,,118.431240,24.439810,03,,
